Codes: K - kernel route, C - connected, L - local, S - static,
       R - RIPng, O - OSPFv3, I - IS-IS, B - BGP, N - NHRP,
       T - Table, v - VNC, V - VNC-Direct, A - Babel, F - PBR,
       f - OpenFabric, t - Table-Direct,
       > - selected route, * - FIB route, q - queued, r - rejected, b - backup
       t - trapped, o - offload failure

IPv6 unicast VRF default:
I>* fc00:9000:20:5::/64 [115/80] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:22:05
  *                              via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:22:05
I>* fc00:9000:20:6::/64 [115/70] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:53
I>* fc00:9000:20:7::/64 [115/60] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:55
I>* fc00:9000:20:8::/64 [115/50] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:58
I>* fc00:9000:20:9::/64 [115/40] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:47
I>* fc00:9000:21::/64 [115/40] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:47
I>* fc00:9000:21:1::/64 [115/50] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:49
I>* fc00:9000:21:2::/64 [115/60] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:49
I>* fc00:9000:21:3::/64 [115/70] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:50
I>* fc00:9000:21:4::/64 [115/80] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:52
I>* fc00:9000:21:5::/64 [115/90] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:56
  *                              via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:56
I>* fc00:9000:21:6::/64 [115/80] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:47
I>* fc00:9000:21:7::/64 [115/70] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:58
I>* fc00:9000:21:8::/64 [115/60] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:47
I>* fc00:9000:21:9::/64 [115/50] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:47
I>* fc00:9000:22::/64 [115/50] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:46
I>* fc00:9000:22:1::/64 [115/60] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:49
I>* fc00:9000:22:2::/64 [115/70] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:49
I>* fc00:9000:22:3::/64 [115/80] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:50
I>* fc00:9000:22:4::/64 [115/90] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:51
I>* fc00:9000:22:5::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:43
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:9000:22:6::/64 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:47
I>* fc00:9000:22:7::/64 [115/80] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:47
I>* fc00:9000:22:8::/64 [115/70] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:40
I>* fc00:9000:22:9::/64 [115/60] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:40
I>* fc00:9000:23::/64 [115/60] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:46
I>* fc00:9000:23:1::/64 [115/70] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:49
I>* fc00:9000:23:2::/64 [115/80] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:43
I>* fc00:9000:23:3::/64 [115/90] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:48
I>* fc00:9000:23:4::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:44
I>* fc00:9000:23:5::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:40
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:40
I>* fc00:9000:23:6::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:37
I>* fc00:9000:23:7::/64 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:9000:23:8::/64 [115/80] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:32
I>* fc00:9000:23:9::/64 [115/70] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:36
I>* fc00:9000:24::/64 [115/70] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:39
I>* fc00:9000:24:1::/64 [115/80] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:40
I>* fc00:9000:24:2::/64 [115/90] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:39
I>* fc00:9000:24:3::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:38
I>* fc00:9000:24:4::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:35
I>* fc00:9000:24:5::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:27
I>* fc00:9000:24:6::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:36
I>* fc00:9000:24:7::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:43
I>* fc00:9000:24:8::/64 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:9000:24:9::/64 [115/80] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:35
I>* fc00:9000:25::/64 [115/80] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:25
I>* fc00:9000:25:1::/64 [115/90] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:31
I>* fc00:9000:25:2::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
I>* fc00:9000:25:3::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:9000:25:4::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
I>* fc00:9000:25:5::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:28
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:28
I>* fc00:9000:25:6::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:27
I>* fc00:9000:25:7::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:26
I>* fc00:9000:25:8::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:26
I>* fc00:9000:25:9::/64 [115/90] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:31
I>* fc00:9000:26::/64 [115/90] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:25
I>* fc00:9000:26:1::/64 [115/100] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:9000:26:2::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:19
I>* fc00:9000:26:3::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
I>* fc00:9000:26:4::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:27
I>* fc00:9000:26:5::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:26
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:26
I>* fc00:9000:26:6::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:27
I>* fc00:9000:26:7::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:19
I>* fc00:9000:26:8::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:21
I>* fc00:9000:26:9::/64 [115/100] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:9000:27::/64 [115/100] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:23
I>* fc00:9000:27:1::/64 [115/110] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:20
I>* fc00:9000:27:2::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:09
I>* fc00:9000:27:3::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:24
I>* fc00:9000:27:4::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:18
I>* fc00:9000:27:5::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:16
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:16
I>* fc00:9000:27:6::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:9000:27:7::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:15
I>* fc00:9000:27:8::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:20
I>* fc00:9000:27:9::/64 [115/110] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:9000:28::/64 [115/110] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:16
I>* fc00:9000:28:1::/64 [115/120] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:06
I>* fc00:9000:28:2::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
I>* fc00:9000:28:3::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:09
I>* fc00:9000:28:4::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:28:5::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:15
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:15
I>* fc00:9000:28:6::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:03
I>* fc00:9000:28:7::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:10
I>* fc00:9000:28:8::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:9000:28:9::/64 [115/120] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:9000:29::/64 [115/120] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:06
I>* fc00:9000:29:1::/64 [115/130] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:29:2::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:29:3::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:29:4::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:29:5::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:57
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:57
I>* fc00:9000:29:6::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:9000:29:7::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:9000:29:8::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:08
I>* fc00:9000:29:9::/64 [115/130] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:04
I>* fc00:9000:2a::/64 [115/130] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:21:06
I>* fc00:9000:2a:1::/64 [115/140] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:2a:2::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:03
I>* fc00:9000:2a:3::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:04
I>* fc00:9000:2a:4::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:58
I>* fc00:9000:2a:5::/64 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:21:03
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:03
I>* fc00:9000:2a:6::/64 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:21:03
I>* fc00:9000:2a:7::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:49
I>* fc00:9000:2a:8::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:45
I>* fc00:9000:2a:9::/64 [115/140] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:9000:2b::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 00:01:13
  *                             via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 00:01:13
I>* fc00:9000:2b:1::/64 [115/150] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:51
I>* fc00:9000:2b:2::/64 [115/160] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:49
I>* fc00:9000:2b:3::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:43
I>* fc00:9000:2b:4::/64 [115/180] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:50
I>* fc00:9000:2b:5::/64 [115/190] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 12:20:41
  *                               via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:41
I>* fc00:9000:2b:6::/64 [115/180] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:9000:2b:7::/64 [115/170] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:9000:2b:8::/64 [115/160] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:48
I>* fc00:9000:2b:9::/64 [115/150] via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 12:20:41
I>* fc00:9000:2c::/64 [115/170] via fe80::b818:b5ff:fe98:59f0, r30n0-r30n1, weight 1, 00:01:13
  *                             via fe80::f844:98ff:febc:353a, r30n0-r30n9, weight 1, 00:01:13
I>* fc00:9000:2d::/64 [115/160] via fe80::6454:8fff:fe9c:6ce7, r30n0-r31n0, weight 1, 12:20:43
C * fe80::/64 is directly connected, r30n0-r31n0, weight 1, 12:22:27
C * fe80::/64 is directly connected, r30n0-r29n0, weight 1, 12:22:35
C * fe80::/64 is directly connected, r30n0-r30n9, weight 1, 12:23:47
C>* fe80::/64 is directly connected, r30n0-r30n1, weight 1, 12:23:48
